source,id,label,caption,url
coco,376441,_ giving _ a fist bump,A man standing next to another man on a sandy beach.,http://images.cocodataset.org/val2014/COCO_val2014_000000376441.jpg
coco,242301,_ jumping on the bed with _,Three people who are jumping on a bed.,http://images.cocodataset.org/val2014/COCO_val2014_000000242301.jpg
coco,220176,_ jumping on the bed with _,A man posing for a picture on a bed in the air.,http://images.cocodataset.org/val2014/COCO_val2014_000000220176.jpg
coco,373266,_ monitoring equipment with _,"Medical students are looking at the monitor to check their patient's condition, while their associates wait in anticipation.",http://images.cocodataset.org/val2014/COCO_val2014_000000373266.jpg
coco,168683,_ watching _ use a computer,A man wearing headphones using a computer at a cyber cafe.,http://images.cocodataset.org/val2014/COCO_val2014_000000168683.jpg
coco,61773,_ preparing food with _,Two women are cooking sweets in the kitchen.,http://images.cocodataset.org/val2014/COCO_val2014_000000061773.jpg
coco,446723,_ taking a photo of _,Man giving the peace sign to a lady taking a picture with a smart phone.,http://images.cocodataset.org/val2014/COCO_val2014_000000446723.jpg
coco,407017,_ cooking with _,two people in a kitchen area preparing food on a stove,http://images.cocodataset.org/val2014/COCO_val2014_000000407017.jpg
coco,140556,_ doing construction work with _,these man are standing near a fire hydrant,http://images.cocodataset.org/val2014/COCO_val2014_000000140556.jpg
coco,92847,_ enacting a battle with _,A man attacked a group of children armed with shields and spears.,http://images.cocodataset.org/val2014/COCO_val2014_000000092847.jpg
coco,487897,_ eating cake with _,Two people sitting at a table with a cake in front of them.,http://images.cocodataset.org/val2014/COCO_val2014_000000487897.jpg
coco,533816,_ playing tennis with _,A couple of women standing on a tennis court around a man.,http://images.cocodataset.org/val2014/COCO_val2014_000000533816.jpg
coco,230701,_ showing _ something on a cellphone,A man and woman sitting at a table with cellphone and beers.,http://images.cocodataset.org/val2014/COCO_val2014_000000230701.jpg
coco,468704,_ watching _ fix a clock,A woman in an office reaching up for a clock on the wall.,http://images.cocodataset.org/val2014/COCO_val2014_000000468704.jpg
coco,531047,_ raising glasses with _,Two women and man holding flutes of champagne.,http://images.cocodataset.org/val2014/COCO_val2014_000000531047.jpg
coco,524436,_ kissing _,Black and white picture of guy and girl in an embrace on a park bench.,http://images.cocodataset.org/val2014/COCO_val2014_000000524436.jpg
coco,141634,_ petting a horse with _,Sepia photograph of two women petting a horse.,http://images.cocodataset.org/val2014/COCO_val2014_000000141634.jpg
coco,212116,_ riding a horse with _,A group of young ladies riding on the back of a horse.,http://images.cocodataset.org/val2014/COCO_val2014_000000212116.jpg
coco,331790,_ buying produce from _,Man selling fruits and vegetables from a push cart.,http://images.cocodataset.org/val2014/COCO_val2014_000000331790.jpg
coco,500435,_ escorting _,A couple are walking under the umbrella in the rain.,http://images.cocodataset.org/val2014/COCO_val2014_000000500435.jpg
coco,188296,_ playing football with _,A group of foot ball players standing on top of a football field.,http://images.cocodataset.org/val2014/COCO_val2014_000000188296.jpg
coco,561013,_ giving _ a cake,a man is blowing out candles on a cake,http://images.cocodataset.org/val2014/COCO_val2014_000000561013.jpg
coco,170716,_ cutting a pizza with _,"The girl is cutting pizza in her kitchen, the melted cheese clinging  to the knife.",http://images.cocodataset.org/val2014/COCO_val2014_000000170716.jpg
coco,531929,_ playing doubles tennis with _,A pair of young men play a doubles game of tennis.,http://images.cocodataset.org/val2014/COCO_val2014_000000531929.jpg
coco,354460,_ cutting a ribbon with _,A group of people cutting a ceremonial ribbon with great delight.,http://images.cocodataset.org/val2014/COCO_val2014_000000354460.jpg
coco,55013,_ watching a laptop screen with _,two guys and two girls watching a computer,http://images.cocodataset.org/val2014/COCO_val2014_000000055013.jpg
coco,183332,_ showing _ a document on the computer,Two women standing in front of a laptop computer.,http://images.cocodataset.org/val2014/COCO_val2014_000000183332.jpg
coco,507782,_ showing _ something on a laptop,A woman in tech support teaches computer skills.,http://images.cocodataset.org/val2014/COCO_val2014_000000507782.jpg
coco,83036,_ presenting to _,A group of people sitting around a wooden table in front of a projection screen.,http://images.cocodataset.org/val2014/COCO_val2014_000000083036.jpg
coco,125656,_ showing _ something on a cellphone,two women sitting and looking at a cell phone,http://images.cocodataset.org/val2014/COCO_val2014_000000125656.jpg
coco,534162,_ texting with _,Two girls are sitting on a couch looking at cellphones.,http://images.cocodataset.org/val2014/COCO_val2014_000000534162.jpg
coco,301574,_ riding motorcycles with _,three motor cycle racers posing on their parked bikes,http://images.cocodataset.org/val2014/COCO_val2014_000000301574.jpg
coco,26624,_ touching foreheads with _,"A couple posing in front of a bush embraces, touches noses, and laughs.",http://images.cocodataset.org/val2014/COCO_val2014_000000026624.jpg
coco,534456,_ eating chips with _,Two people sitting on a couch eating chips.,http://images.cocodataset.org/val2014/COCO_val2014_000000534456.jpg
coco,284743,_ taking a photo of _,A group of people staring at a woman holding a bat.,http://images.cocodataset.org/val2014/COCO_val2014_000000284743.jpg
coco,255248,_ giving instructions to _,A cook sanding between two women inside of a kitchen.,http://images.cocodataset.org/val2014/COCO_val2014_000000255248.jpg
coco,374430,_ preparing food for _,A man is cooking food at an island with wine glasses and bottles with women watching.,http://images.cocodataset.org/val2014/COCO_val2014_000000374430.jpg
coco,207437,_ embracing _,A man and a woman hold each other in this photograph,http://images.cocodataset.org/val2014/COCO_val2014_000000207437.jpg
coco,333167,_ interviewing _,A person holding a microphone near a sailor who is talking to a woman.,http://images.cocodataset.org/val2014/COCO_val2014_000000333167.jpg
coco,548894,_ taking a photo of _'s tie,Hey man inspecting another man's tie in a social gathering,http://images.cocodataset.org/val2014/COCO_val2014_000000548894.jpg
coco,459195,_ sitting on a log with _,A group of people that are sitting on a log.,http://images.cocodataset.org/val2014/COCO_val2014_000000459195.jpg
coco,481582,_ taking care of a horse with _,a group of people are with a horse in a stable,http://images.cocodataset.org/val2014/COCO_val2014_000000481582.jpg
coco,372362,_ riding in a horse-drawn carriage with _,Girl holding an umbrella on a horse drawn carriage,http://images.cocodataset.org/val2014/COCO_val2014_000000372362.jpg
coco,232845,_ cutting a cake _,Three uniformed men simultaneously cutting a sheet cake,http://images.cocodataset.org/val2014/COCO_val2014_000000232845.jpg
coco,17073,_ walking with _,Two people walking down the sidewalk with each other near a Street,http://images.cocodataset.org/val2014/COCO_val2014_000000017073.jpg
coco,68219,_ shaking hands with _,these two men in suits are shaking hands,http://images.cocodataset.org/val2014/COCO_val2014_000000068219.jpg
coco,420546,_ adjusting _'s suit,A man helps his friend with his suit.,http://images.cocodataset.org/val2014/COCO_val2014_000000420546.jpg
coco,308328,_ transporting luggage with _,Some people in high visibility jackets putting suitcases onto a conveyer belt from a container,http://images.cocodataset.org/val2014/COCO_val2014_000000308328.jpg
coco,60886,_ huddling with _,A group of baseball players cluster together while wearing blue and white uniforms.,http://images.cocodataset.org/val2014/COCO_val2014_000000060886.jpg
coco,452414,_ looking at bananas with _,A group of people standing around a table with ripe bananas.,http://images.cocodataset.org/val2014/COCO_val2014_000000452414.jpg
coco,402931,_ sledding with _,this is two people skiing down a hill,http://images.cocodataset.org/val2014/COCO_val2014_000000402931.jpg
coco,407903,_ surfing with _,A group of people riding surfboards on waves in the ocean.,http://images.cocodataset.org/val2014/COCO_val2014_000000407903.jpg
coco,195851,_ dribbling past _,Some people playing basket ball wearing green uniforms.,http://images.cocodataset.org/val2014/COCO_val2014_000000195851.jpg
coco,520585,_ sitting with _,A room full of people sitting down on chairs.,http://images.cocodataset.org/val2014/COCO_val2014_000000520585.jpg
coco,189305,_ showing notes to _,A couple of men standing in front of a laptop computer.,http://images.cocodataset.org/val2014/COCO_val2014_000000189305.jpg
coco,229000,_ looking into a microwave with _,two people standing very close to a microwave,http://images.cocodataset.org/val2014/COCO_val2014_000000229000.jpg
coco,47511,_ studying with _,A woman sitting at a desk with an older woman.,http://images.cocodataset.org/val2014/COCO_val2014_000000047511.jpg
coco,27610,_ looking at a cellphone with _,Four people are looking at a cell phone.,http://images.cocodataset.org/val2014/COCO_val2014_000000027610.jpg
coco,203539,_ looking at a cellphone with _,people that have their face painted holding a cell phone,http://images.cocodataset.org/val2014/COCO_val2014_000000203539.jpg
coco,290750,_ hanging out with _,Lots of people stand in a busy kitchen.,http://images.cocodataset.org/val2014/COCO_val2014_000000290750.jpg
coco,313733,_ riding a motorcycle with _,Pair of motorcycle riders about to drive on road,http://images.cocodataset.org/val2014/COCO_val2014_000000313733.jpg
coco,244303,_ marching with _,a few men play drums in a big celebration,http://images.cocodataset.org/val2014/COCO_val2014_000000244303.jpg
coco,94577,_ talking to _,Two men listen as another man speaks to them.,http://images.cocodataset.org/val2014/COCO_val2014_000000094577.jpg
coco,227607,_ ringing a gong with _,2 smiling men ring a gong in unison.,http://images.cocodataset.org/val2014/COCO_val2014_000000227607.jpg
coco,449089,_ partying with _,A group of hipsters sitting next to each other near a cake.,http://images.cocodataset.org/val2014/COCO_val2014_000000449089.jpg
coco,562803,_ hauling a refrigerator with _,people carrying a machine outside a wooden house,http://images.cocodataset.org/val2014/COCO_val2014_000000562803.jpg
coco,515716,_ drinking wine with _,A couple of women standing on either side of a man wearing glasses.,http://images.cocodataset.org/val2014/COCO_val2014_000000515716.jpg
coco,535934,_ drinking with _,There is no image here to provide a caption for.,http://images.cocodataset.org/val2014/COCO_val2014_000000535934.jpg
coco,47419,_ driving with _,Older style station wagon from ford during a parade.,http://images.cocodataset.org/val2014/COCO_val2014_000000047419.jpg
coco,417111,_ selling juice with _,Three men in a booth making juice to sell.,http://images.cocodataset.org/val2014/COCO_val2014_000000417111.jpg
coco,292905,_ displaying doughnuts with _,A man and a woman hold a large tray of doughnuts.,http://images.cocodataset.org/val2014/COCO_val2014_000000292905.jpg
coco,498225,_ gazing into a bakery with _,A group of people eating outside of a bakery window.,http://images.cocodataset.org/val2014/COCO_val2014_000000498225.jpg
coco,96306,_ playing ping-pong with _,There are people watching other people play table tennis.,http://images.cocodataset.org/val2014/COCO_val2014_000000096306.jpg
coco,261705,_ making food with _,Two men are making pizzas in a kitchen.,http://images.cocodataset.org/val2014/COCO_val2014_000000261705.jpg
coco,507317,_ looking at artifacts in a museum with _,People at a museum looking at some pottery,http://images.cocodataset.org/val2014/COCO_val2014_000000507317.jpg
coco,342633,_ riding in an elevator with _,Two men and a woman are standing in an elevator.,http://images.cocodataset.org/val2014/COCO_val2014_000000342633.jpg
coco,382557,_ signing an agreement with _,A group of Korean people watching a woman sign an important document.,http://images.cocodataset.org/val2014/COCO_val2014_000000382557.jpg
coco,420525,_ chatting with _,Some older men and woman at a winery sampling some wine.,http://images.cocodataset.org/val2014/COCO_val2014_000000420525.jpg
coco,449156,_ protesting with _,two people staging a protest against housing foreclosure,http://images.cocodataset.org/val2014/COCO_val2014_000000449156.jpg
